Brand,Store Number,Store Name,Ownership Type,City,State/Province,Country,Timezone,Longitude,Latitude
Starbucks,15098-156012,Ramos Mejia,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.57,-34.64
Starbucks,15459-161686,San Telmo,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.37,-34.62
Starbucks,15059-157325,Mansilla,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.41,-34.59
Starbucks,1285-140708,Florida 1,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.37,-34.61
Starbucks,15058-157324,Austria,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.4,-34.58
Starbucks,16237-169426,BA design,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.39,-34.59
Starbucks,8177-151507,Reconquista,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.37,-34.6
Starbucks,3629-142529,Cabello,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.41,-34.58
Starbucks,23695-219147,Alliance,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.38,-34.6
Starbucks,16690-174425,Olleros,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.44,-34.57
Starbucks,24076-221025,Clinicas,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.4,-34.6
Starbucks,15672-164105,Peru.,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.37,-34.61
Starbucks,3633-142525,Defensores,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.46,-34.54
Starbucks,25325-232985,Julian Alvarez,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.41,-34.59
Starbucks,19945-198044,Abasto 2,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.41,-34.6
Starbucks,15458-161684,Triunvirato,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.48,-34.58
Starbucks,3554-153291,Pueyrredon,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.4,-34.59
Starbucks,15150-156011,Lomitas,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.4,-34.77
Starbucks,4034-136938,Panamericano,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.49,-34.55
Starbucks,8090-154364,Caesar Park,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.38,-34.6
Starbucks,24876-231226,Villa Crespo,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.44,-34.6
Starbucks,26472-239830,Talcahuano,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.39,-34.6
Starbucks,9125-149965,Migueletes,Licensed,Buenos Aires,C,AR,GMT-03:00 America/Argentina/Bu,-58.44,-34.57
Starbucks,21445-212345,Village Caballito,Licensed,Caba,C,AR,GMT-03:00 America/Argentina/Bu,-58.44,-34.62
Starbucks,20331-204904,Olazabal,Licensed,Caba,C,AR,GMT-03:00 America/Argentina/Bu,-58.45,-34.55
Starbucks,21525-212344,Galerias II,Licensed,Caba,C,AR,GMT-03:00 America/Argentina/Bu,-58.37,-34.6
Starbucks,47742-259028,La Barraca,Licensed,Mendoza,M,AR,GMT-03:00 America/Argentina/Bu,-68.84,-32.89
Starbucks,47803-259029,Plaza Espana Mendoza,Licensed,Mendoza,M,AR,GMT-03:00 America/Argentina/Bu,-68.84,-32.88
Starbucks,17240-171905,Mendoza Plaza Shopping,Licensed,Mendoza,M,AR,GMT-03:00 America/Argentina/Bu,-68.78,-32.9
Starbucks,47752-259027,Espejo,Licensed,Mendoza,M,AR,GMT-03:00 America/Argentina/Bu,-68.84,-32.89
Starbucks,17241-171904,Palmares Open Mall,Licensed,Mendoza,M,AR,GMT-03:00 America/Argentina/Bu,-68.83,-32.92
Starbucks,15673-163045,Boulevard Orono.,Licensed,Rosario,S,AR,GMT-03:00 America/Argentina/Bu,-60.65,-32.94
Starbucks,15651-163044,Alto Rosario,Licensed,Rosario,S,AR,GMT-03:00 America/Argentina/Bu,-60.67,-32.93
Starbucks,47305-254784,Paseo del Siglo,Licensed,Santa Fe,S,AR,GMT-03:00 America/Argentina/Bu,-60.7,-32.96
Starbucks,47235-248696,Buen Pastor,Licensed,Cordoba,X,AR,GMT-03:00 America/Argentina/Bu,-64.31,-31.32
Starbucks,47289-254786,Estrada,Licensed,Cordoba,X,AR,GMT-03:00 America/Argentina/Bu,-64.2,-31.44
Starbucks,16161-168806,Canada,Licensed,Cordoba,X,AR,GMT-03:00 America/Argentina/Bu,-64.19,-31.41
Starbucks,22131-168807,Dinosaurio Mall,Licensed,Cordoba,X,AR,GMT-03:00 America/Argentina/Bu,-64.24,-31.36
Starbucks,16290-163049,Nuevocentro,Licensed,Cordoba,X,AR,GMT-03:00 America/Argentina/Bu,-64.2,-31.41
Starbucks,16302-163050,Cordoba Shopping,Licensed,Cordoba,X,AR,GMT-03:00 America/Argentina/Bu,-64.2,-31.44
Starbucks,21998-216824,SCS,Company Owned,Vosendorf,3,AT,GMT+1:00 Europe/Vienna,16.32,48.11
Starbucks,19939-196684,Europark,Company Owned,Salzburg,5,AT,GMT+1:00 Europe/Vienna,13.01,47.82
Starbucks,21799-140452,Hagenauerplatz,Company Owned,Salzburg,5,AT,GMT+1:00 Europe/Vienna,13.04,47.8
Starbucks,19767-199325,Forum 1,Company Owned,Salzburg,5,AT,GMT+1:00 Europe/Vienna,13.05,47.81
Starbucks,25921-242984,Vienna Airport - landside (Kiosk),Licensed,Schwechat,9,AT,GMT+1:00 Europe/Vienna,16.56,48.13
Starbucks,40206-77760,Neubaugasse,Company Owned,Wien,9,AT,GMT+1:00 Europe/Vienna,16.35,48.2
Starbucks,40202-69420,Millennium City,Company Owned,Wien,9,AT,GMT+1:00 Europe/Vienna,16.39,48.24
Starbucks,23739-161864,Hauptbahnhof Wien,Company Owned,Wien,9,AT,GMT+1:00 Europe/Vienna,16.38,48.18
Starbucks,15134-158024,Braunerstrasse,Company Owned,Wien,9,AT,GMT+1:00 Europe/Vienna,16.37,48.21
Starbucks,40213-99693,Michaelerplatz,Company Owned,Wien,9,AT,GMT+1:00 Europe/Vienna,16.37,48.21
Starbucks,40212-96779,AKH Allgemeines Krankenhaus,Company Owned,Wien,9,AT,GMT+1:00 Europe/Vienna,16.35,48.22
Starbucks,40204-76700,Mariahilfer Strasse,Company Owned,Wien,9,AT,GMT+1:00 Europe/Vienna,16.36,48.2
Starbucks,31077-103980,Rotenturmstrasse,Company Owned,Wien,9,AT,GMT+1:00 Europe/Vienna,16.38,48.21
Starbucks,32495-133884,Invalidenstrasse,Company Owned,Wien,9,AT,GMT+1:00 Europe/Vienna,16.39,48.21
Starbucks,13074-150484,Donauzentrum,Company Owned,Wien,9,AT,GMT+1:00 Europe/Vienna,16.43,48.24
Starbucks,19247-200084,Westbahnhof,Company Owned,Wien,9,AT,GMT+1:00 Europe/Vienna,16.34,48.2
Starbucks,17786-183845,Schottengasse,Company Owned,Wien,9,AT,GMT+1:00 Europe/Vienna,16.36,48.21
Starbucks,32492-120288,Karlsplatzpassage,Company Owned,Wien,9,AT,GMT+1:00 Europe/Vienna,16.37,48.2
Starbucks,49778-271255,Manly,Licensed,Manly,NSW,AU,GMT+10:00 Australia/Sydney,151.29,-33.8
Starbucks,25291-240407,Mount Druitt,Licensed,Mt Druitt,NSW,AU,GMT+10:00 Australia/Sydney,150.82,-33.77
Starbucks,48100-261428,Westfield Parramatta,Licensed,Parramatta,NSW,AU,GMT+10:00 Australia/Sydney,151,-33.82
Starbucks,25277-240391,Haymarket,Licensed,Sydney,NSW,AU,GMT+10:00 Australia/Sydney,151.21,-33.88
Starbucks,25290-240408,Queen Victoria Building,Licensed,Sydney,NSW,AU,GMT+10:00 Australia/Sydney,151.21,-33.87
Starbucks,25296-240405,Wynyard Green,Licensed,Sydney,NSW,AU,GMT+10:00 Australia/Sydney,151.21,-33.87
Starbucks,25276-240390,Hyde park,Licensed,Sydney,NSW,AU,GMT+10:00 Australia/Sydney,151.21,-33.87
Starbucks,25279-240396,525 George Street,Licensed,Sydney,NSW,AU,GMT+10:00 Australia/Sydney,151.21,-33.88
Starbucks,25299-240395,Westmead Childrens Hospital,Licensed,Westmead,NSW,AU,GMT+10:00 Australia/Sydney,150.99,-33.8
Starbucks,25282-240406,Queens Plaza,Licensed,Brisbane,QLD,AU,GMT+10:00 Australia/Brisbane,153.03,-27.47
Starbucks,25278-240393,Myer Centre,Licensed,Brisbane,QLD,AU,GMT+10:00 Australia/Brisbane,153.02,-27.47
Starbucks,25288-240410,Broadbeach,Licensed,Broadbeach,QLD,AU,GMT+10:00 Australia/Brisbane,153.43,-28.03
Starbucks,25287-240411,Westfield Chermside,Licensed,Chermside,QLD,AU,GMT+10:00 Australia/Brisbane,153.03,-27.39
Starbucks,25292-240421,Cavill Avenue,Licensed,Gold Coast,QLD,AU,GMT+10:00 Australia/Brisbane,153.43,-28.01
Starbucks,25285-240413,Chevron Renaissance,Licensed,Surfers Paradise,QLD,AU,GMT+10:00 Australia/Brisbane,153.43,-28.02
Starbucks,24303-236999,Garden City - Upper Mt Gravatt,Licensed,Upper Mt Gravatt,QLD,AU,GMT+10:00 Australia/Brisbane,153.09,-27.54
Starbucks,25295-240418,Princess Alexandra Hospital,Licensed,Wooloongabba,QLD,AU,GMT+10:00 Australia/Brisbane,153.03,-27.5
Starbucks,25294-240419,235 Bourke Street,Licensed,Melbourne,VIC,AU,GMT+10:00 Australia/Melbourne,144.97,-37.81
Starbucks,25293-240420,2 Elizabeth Street,Licensed,Melbourne,VIC,AU,GMT+10:00 Australia/Melbourne,144.97,-37.82
Starbucks,25286-240412,DFO Spencer Street,Licensed,Melbourne,VIC,AU,GMT+10:00 Australia/Melbourne,144.95,-37.82
Starbucks,25283-240416,Swanston Street,Licensed,Melbourne,VIC,AU,GMT+10:00 Australia/Melbourne,144.97,-37.81
Starbucks,49790-270953,Galleria - Melbourne,Licensed,Melbourne,VIC,AU,GMT+10:00 Australia/Melbourne,144.96,-37.81
Starbucks,15476-160864,Paseo Herencia,Licensed,Noord,AW,AW,GMT-04:00 America/Oranjestad,-70.04,12.57
Starbucks,3635-146029,Renaissance Seaport Marketplace,Licensed,Oranjestad,AW,AW,GMT-04:00 America/Oranjestad,-70.04,12.52
Starbucks,3634-146030,Renaissance Mall - Aruba,Licensed,Oranjestad,AW,AW,GMT-04:00 America/Oranjestad,-70.04,12.52
Starbucks,28752-250830,Mall 28,Licensed,Baku,BA,AZ,GMT+4:00 Asia/Baku,49.85,40.38
Starbucks,25822-240094,Port Baku,Licensed,Baku,BA,AZ,GMT+4:00 Asia/Baku,49.86,40.38
Starbucks,28135-250266,Ganjlik Mall,Licensed,Narimonov,BA,AZ,GMT+4:00 Asia/Baku,49.85,40.4
Starbucks,29399-253484,TARGOVI,Licensed,Baku,SAB,AZ,GMT+4:00 Asia/Baku,48.9,39.95
Starbucks,48462-260556,Brussels Schuman Metro Station,Licensed,Brussels,BE,BE,GMT+1:00 Europe/Brussels,4.38,50.84
Starbucks,26401-240667,Brussels Louise Metro Station,Licensed,Brussels,BE,BE,GMT+1:00 Europe/Brussels,4.35,50.83
Starbucks,26399-240668,Brussels - Gare du Midi (M),Licensed,Brussels,BE,BE,GMT+1:00 Europe/Brussels,4.33,50.83
Starbucks,48459-260557,Brussels Metro Station,Licensed,Brussels,BE,BE,GMT+1:00 Europe/Brussels,4.41,50.84
Starbucks,18497-185504,Antwerp Groenplaats,Licensed,Antwerp,VAN,BE,GMT+1:00 Europe/Brussels,4.4,51.22
Starbucks,20374-205052,Brussel Grand Place,Licensed,Brussels,VBR,BE,GMT+1:00 Europe/Brussels,4.36,50.84
Starbucks,18478-186824,Rogier Subway Station,Licensed,Brussels,VBR,BE,GMT+1:00 Europe/Brussels,4.36,50.85
Starbucks,6104-148664,Antwerp Centraal Railway Station,Licensed,Antwerp,VLG,BE,GMT+1:00 Europe/Brussels,4.42,51.22
Starbucks,17990-180284,Bruges Railway Station,Licensed,Brugges,VLG,BE,GMT+1:00 Europe/Brussels,3.19,51.27
Starbucks,15272-158067,Brussels (CS),Licensed,Brussels,VLG,BE,GMT+1:00 Europe/Brussels,4.36,50.85
Starbucks,17299-177127,Gent Sint Pieters Station,Licensed,Gent,VLG,BE,GMT+1:00 Europe/Brussels,3.72,51.04
Starbucks,15759-164604,Gent Korenmarkt,Licensed,Gent,VLG,BE,GMT+1:00 Europe/Brussels,3.72,51.05
Starbucks,20894-198024,Leuven Railway Station,Licensed,Leuven,VLG,BE,GMT+1:00 Europe/Brussels,4.71,50.88
Starbucks,17489-177128,Brussels North Station,Licensed,Schaerbeek,VLG,BE,GMT+1:00 Europe/Brussels,4.36,50.86
Starbucks,32639-137287,Brussels Airport Depart. Hall,Licensed,Zaventem,VLG,BE,GMT+1:00 Europe/Brussels,4.49,50.9
Starbucks,1338-245953,Brussels Airport Concourse A,Licensed,Zaventem,VLG,BE,GMT+1:00 Europe/Brussels,4.48,50.87
Starbucks,6030-137290,Brussels Airport Concourse B,Licensed,Zaventem,VLG,BE,GMT+1:00 Europe/Brussels,4.48,50.9
Starbucks,28830-248724,Liege Guillemins Station,Licensed,Liege,WAL,BE,GMT+1:00 Europe/Brussels,5.57,50.63
Starbucks,19372-201645,Gare de Namur,Licensed,Namur,WAL,BE,GMT+1:00 Europe/Brussels,4.86,50.47
Starbucks,1460-137881,Burgas Plaza Mall,Licensed,Burgas,2,BG,GMT+2:00 Europe/Sofia,25.62,42.42
Starbucks,1459-137880,Hermes Park,Licensed,Sofia,23,BG,GMT+2:00 Europe/Sofia,23.43,42.64
Starbucks,22556-222345,Paradise Mall,Licensed,Sofia,23,BG,GMT+2:00 Europe/Sofia,23.32,42.66
Starbucks,1603-141846,Sofia Gurko,Licensed,Sofia,23,BG,GMT+2:00 Europe/Sofia,23.32,42.7
Starbucks,1370-137876,Nansen and Levski,Licensed,Sofia,23,BG,GMT+2:00 Europe/Sofia,23.32,42.69
Starbucks,47088-256773,The Courtyard,Licensed,Bahrain,13,BH,GMT+000000 Asia/Bahrain,50.52,26.21
Starbucks,21603-213405,Saar Mall,Licensed,Manama,13,BH,GMT+000000 Asia/Bahrain,50.59,26.23
Starbucks,17255-179926,"Enma Mall, Riffa",Licensed,Manama,13,BH,GMT+000000 Asia/Bahrain,50.6,26.2
Starbucks,17189-179925,Cypress Garden,Licensed,Manama,13,BH,GMT+000000 Asia/Bahrain,50.58,26.22
Starbucks,15439-161444,Nakheel Centre,Licensed,Manama,13,BH,GMT+000000 Asia/Bahrain,50.57,26.21
Starbucks,47377-258065,El Mercado,Licensed,Manama,13,BH,GMT+000000 Asia/Bahrain,50.55,26.22
Starbucks,26955-246149,Oasis Centre East Riffa,Licensed,Manama,13,BH,GMT+000000 Asia/Bahrain,50.59,26.23
Starbucks,21148-209545,Marriott Juffair,Licensed,Manama,13,BH,GMT+000000 Asia/Bahrain,50.6,26.22
Starbucks,18359-188905,The Walk,Licensed,Al Riffa,14,BH,GMT+000000 Asia/Bahrain,50.58,26.22
Starbucks,23604-225764,Muharraq Mall,Licensed,Manama,15,BH,GMT+000000 Asia/Bahrain,50.57,26.23
Starbucks,1582-122086,Lagoons Amwaj Island,Licensed,Muharraq,15,BH,GMT+000000 Asia/Bahrain,50.61,26.25
Starbucks,26078-242484,KUALA BELAIT,Licensed,Brunei,BE,BN,GMT+08:00 Asia/Kuala_Lumpur,114.4,4.3
Starbucks,22537-220404,Mabohai Shopping Mall,Licensed,Bandar Seri Begawan,BM,BN,GMT+08:00 Asia/Kuala_Lumpur,114.94,4.91
Starbucks,22537-221644,Mabohai Shopping Mall,Licensed,Bandar Seri Begawan,BM,BN,GMT+08:00 Asia/Kuala_Lumpur,114.94,4.91
Starbucks,24922-223884,Beribi Drive-Thru,Licensed,Brunei Muara District,BM,BN,GMT+08:00 Asia/Kuala_Lumpur,115,5
Starbucks,25025-239325,Jalan Tutong,Licensed,Mukim Kilanas,TU,BN,GMT+08:00 Asia/Kuala_Lumpur,114.73,4.77
Starbucks,24171-224044,La Salle - Santa Cruz,Licensed,Santa Cruz,S,BO,GMT+000000 America/La_Paz,-63.19,-17.75
Starbucks,27289-247144,Velarde,Licensed,Santa Cruz,S,BO,GMT+000000 America/La_Paz,-63.18,-17.8
Starbucks,26388-239190,Las Brisas,Licensed,Santa Cruz,S,BO,GMT+000000 America/La_Paz,-63.18,-17.75
Starbucks,24172-224045,Ventura Mall,Licensed,Santa Cruz,S,BO,GMT+000000 America/La_Paz,-63.2,-17.75
Starbucks,16178-168205,Rua Moreira César,Company Owned,Niteroi,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.11,-22.9
Starbucks,15158-240092,Plaza Niteroi Relo,Company Owned,Niteroi,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.12,-22.9
Starbucks,24246-236684,Plaza Niteroi 2,Company Owned,Niteroi,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.12,-22.9
Starbucks,16680-172329,Shopping da Gavea,Company Owned,Rio de Janeiro,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.23,-22.98
Starbucks,25120-238328,Aeroporto Galeao Mezanino,Company Owned,Rio de Janeiro,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.25,-22.81
Starbucks,24957-239367,Assembleia x Carmo,Company Owned,Rio de Janeiro,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.18,-22.9
Starbucks,17029-178774,Visconde de Piraja,Company Owned,Rio de Janeiro,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.2,-22.98
Starbucks,26236-238690,Ataulfo de Paiva 313,Company Owned,Rio de Janeiro,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.22,-22.98
Starbucks,1616-129745,Shopping Rio Sul,Company Owned,Rio de Janeiro,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.18,-22.96
Starbucks,15077-144229,Botafogo Praia Shopping,Company Owned,Rio de Janeiro,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.18,-22.95
Starbucks,17622-182367,Shopping Tijuca,Company Owned,Rio de Janeiro,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.24,-22.92
Starbucks,27154-153758,New York City Center,Company Owned,Rio de Janeiro,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.36,-23
Starbucks,17032-178778,Norte Shopping,Company Owned,Rio de Janeiro,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.28,-22.89
Starbucks,21347-211845,Shopping Nova America 2,Company Owned,Rio de Janeiro,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.27,-22.88
Starbucks,16262-168204,Goncalves Dias,Company Owned,Rio de Janeiro,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.18,-22.9
Starbucks,17575-183485,Cinema Odeon,Company Owned,Rio de Janeiro,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.18,-22.91
Starbucks,23181-228184,Miguel Couto,Company Owned,Rio de Janeiro,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.18,-22.9
Starbucks,16511-172333,Edificio Argentina,Company Owned,Rio de Janeiro,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.18,-22.94
Starbucks,16512-172326,Shopping Via Parque,Company Owned,Rio de Janeiro,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.36,-22.98
Starbucks,1597-144232,Downtown Shopping,Company Owned,Rio de Janeiro,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.32,-23
Starbucks,19039-198109,Nossa Senhora de Copacabana,Company Owned,Rio de Janeiro,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.19,-22.98
Starbucks,15072-205624,Shopping Leblon Kiosk,Company Owned,Rio de Janeiro,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.22,-22.98
Starbucks,21722-214113,Barra Shopping 3,Company Owned,Rio de Janeiro,RJ,BR,GMT-03:00 America/Sao_Paulo,-43.36,-23
Starbucks,20361-204804,Shopping Plaza Sul,Company Owned,Atrium Térreo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.63,-23.62
Starbucks,1620-137556,Shopping Tambore,Company Owned,Barueri,SP,BR,GMT-03:00 America/Sao_Paulo,-46.83,-23.5
Starbucks,23537-230924,Bauru Shopping,Company Owned,Bauru,SP,BR,GMT-03:00 America/Sao_Paulo,-49.05,-22.34
Starbucks,15073-141445,Parque D. Pedro Shopping,Company Owned,Campinas,SP,BR,GMT-03:00 America/Sao_Paulo,-47.06,-22.85
Starbucks,22630-222405,Campinas Shopping,Company Owned,Campinas,SP,BR,GMT-03:00 America/Sao_Paulo,-47.08,-22.93
Starbucks,22049-217325,Aer. Intl. Viracopos Desembarque,Company Owned,Campinas,SP,BR,GMT-03:00 America/Sao_Paulo,-47.14,-23.01
Starbucks,22050-217324,Aer. Intl. Viracopos Embarque,Company Owned,Campinas,SP,BR,GMT-03:00 America/Sao_Paulo,-47.15,-23.01
Starbucks,15075-132765,Cambui,Company Owned,Campinas,SP,BR,GMT-03:00 America/Sao_Paulo,-47.05,-22.9
Starbucks,15088-132764,Shopping Iguatemi Campinas,Company Owned,Campinas,SP,BR,GMT-03:00 America/Sao_Paulo,-47.03,-22.89
Starbucks,16820-172334,Galleria Shopping,Company Owned,Campinas,SP,BR,GMT-03:00 America/Sao_Paulo,-47.02,-22.86
Starbucks,21346-210669,Aero Intl GRU TermII Mezzanine,Company Owned,Guarulhos,SP,BR,GMT-03:00 America/Sao_Paulo,-46.49,-23.43
Starbucks,21404-212164,Aero Guarulhos Term II Sup Finger,Company Owned,Guarulhos,SP,BR,GMT-03:00 America/Sao_Paulo,-46.49,-23.43
Starbucks,22074-252023,Aeroporto Intl Guarulhos III,Company Owned,Guarulhos,SP,BR,GMT-03:00 America/Sao_Paulo,-46.48,-23.43
Starbucks,21240-209666,Shopping Intl de Guarulhos Kiosk,Company Owned,Guarulhos,SP,BR,GMT-03:00 America/Sao_Paulo,-46.55,-23.49
Starbucks,23069-227505,Parque Shopping Maia B,Company Owned,Guarulhos,SP,BR,GMT-03:00 America/Sao_Paulo,-46.54,-23.44
Starbucks,21349-210668,Aero Intl GRU TermII Praca,Company Owned,Guarulhos,SP,BR,GMT-03:00 America/Sao_Paulo,-46.48,-23.43
Starbucks,22886-225568,Shopping Piracicaba,Company Owned,Piracicaba,SP,BR,GMT-03:00 America/Sao_Paulo,-47.65,-22.7
Starbucks,20462-205664,Iguatemi Ribeirao Preto,Company Owned,Ribeirao Preto,SP,BR,GMT-03:00 America/Sao_Paulo,-47.87,-21.18
Starbucks,21496-211625,Ribeirao Shopping Store 2,Company Owned,Ribeirao Preto,SP,BR,GMT-03:00 America/Sao_Paulo,-47.82,-21.21
Starbucks,19113-196825,Ribeirao Shop Quiosque Expansao C&C,Company Owned,Ribeirao Preto,SP,BR,GMT-03:00 America/Sao_Paulo,-47.81,-21.21
Starbucks,16179-165745,Shopping ABC,Company Owned,Santo Andre,SP,BR,GMT-03:00 America/Sao_Paulo,-46.53,-23.67
Starbucks,23697-232164,Praiamar Shopping,Company Owned,Santos,SP,BR,GMT-03:00 America/Sao_Paulo,-46.31,-23.98
Starbucks,18892-196485,Sao Bernado Plaza Shopping,Company Owned,Sao Bernardo do Campo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.54,-23.73
Starbucks,21501-211525,Shopping Metropole  Saraiva,Company Owned,Sao Bernardo do Campo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.55,-23.69
Starbucks,16270-153754,Park Shopping São Caetano,Company Owned,Sao Caetano,SP,BR,GMT-03:00 America/Sao_Paulo,-46.58,-23.63
Starbucks,19116-198104,Colinas Shopping,Company Owned,Sao Jose do Campos,SP,BR,GMT-03:00 America/Sao_Paulo,-45.89,-23.19
Starbucks,19036-198105,Center Vale Shopping,Company Owned,Sao Jose do Campos,SP,BR,GMT-03:00 America/Sao_Paulo,-45.88,-23.2
Starbucks,19154-196844,Rio Preto Shopping,Company Owned,Sao Jose do Rio Preto,SP,BR,GMT-03:00 America/Sao_Paulo,-49.4,-20.84
Starbucks,22625-221985,Iguatemi Rio Preto,Company Owned,Sao Jose do Rio Preto,SP,BR,GMT-03:00 America/Sao_Paulo,-49.39,-20.84
Starbucks,22787-224488,Vale Sul 2,Company Owned,Sao Jose dos Campos,SP,BR,GMT-03:00 America/Sao_Paulo,-45.89,-23.22
Starbucks,24812-236264,Hospital Beneficencia Portuguesa,Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.64,-23.57
Starbucks,24953-238607,Aeroporto de Congonhas Cafe,Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.66,-23.63
Starbucks,15083-119364,Shopping Center 3,Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.66,-23.56
Starbucks,25258-218466,CCP Shopping Cidade Sao Paulo,Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.65,-23.56
Starbucks,16828-174131,"Pavao, 667",Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.67,-23.61
Starbucks,26526-244252,Metro Santa Cruz Store 2,Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.64,-23.6
Starbucks,13018-155344,Haddock Lobo,Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.66,-23.56
Starbucks,17030-178614,Shopping Metrô Boulevard Tatuapé,Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.58,-23.54
Starbucks,17076-174965,Shopping Metro Tucuruvi,Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.6,-23.48
Starbucks,22747-223964,Paulista 2026,Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.66,-23.56
Starbucks,16732-171265,Berrini,Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.69,-23.6
Starbucks,15076-137360,Shopping Center Norte,Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.62,-23.52
Starbucks,23535-230929,Paulista 500,Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.65,-23.57
Starbucks,15087-119368,Bourbon Shopping,Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.68,-23.53
Starbucks,15071-139724,Shopping Villa Lobos,Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.72,-23.55
Starbucks,17760-185965,E-business,Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.71,-23.51
Starbucks,18850-196006,Metro Tatuape,Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.58,-23.54
Starbucks,20182-203439,Shopping Paulista Saraiva,Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.64,-23.57
Starbucks,21972-216324,Shopping Frei Caneca Kiosk,Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.65,-23.55
Starbucks,18328-189824,Jundiai Shopping,Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.89,-23.2
Starbucks,15089-138507,Desembargador Eliseu Guilherme,Company Owned,Sao Paulo,SP,BR,GMT-03:00 America/Sao_Paulo,-46.64,-23.57
